"Bureau of Justice Statistics",,,,,,,,,,,,,,,,,,,,,,
"filename: corpop30.csv",,,,,,,,,,,,,,,,,,,,,,
"title: Sentenced female prisoners released conditionally from State or Federal jurisdiction",,,,,,,,,,,,,,,,,,,,,,
"data source: BJS, National Prisoner Statistics data series (NPS-1)",,,,,,,,,,,,,,,,,,,,,,
"author: Paige Harrison",,,,,,,,,,,,,,,,,,,,,,
"refer questions to: askbjs@ojp.usdoj.gov      (202)307-0765",,,,,,,,,,,,,,,,,,,,,,
"coordinator:   Laura Maruschak",,,,,,,,,,,,,,,,,,,,,,
"date of version: 06/15/00",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"The numbers presented in this spreadsheet may have been revised from those previously",,,,,,,,,,,,,,,,,,,,,,
"published and, therefore, may vary from numbers available from other sources.",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"Sentenced female prisoners released conditionally from State or Federal jurisdiction",,,,,,,,,,,,,,,,,,,,,,
,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985,12/31/1984,12/31/1983,12/31/1982,12/31/1981,12/31/1980,12/31/1979,12/31/1978,12/31/1977
,,,,,,,,,,,,,,,,,,,,,,
"U.S. Total ",41251,37918,35026,35706,31058,30900,31185,30240,28289,23392,18372,17216,13547,11430,10339,10367,8478,7195,6768,6374,6111,5562
"Federal ",98,84,123,166,216,331,"/","/","/",1194,855,1029,870,721,701,817,523,407,345,431,518,291
"State ",41153,37834,34903,35540,30842,30569,31185,30240,28289,22198,17517,16187,12677,10709,9638,9550,7955,6788,6423,5943,5593,5271
,,,,,,,,,,,,,,,,,,,,,,
"Northeast ",3720,4112,3684,3669,3710,3926,4169,3797,3394,2439,1730,1378,1182,1105,1078,1026,931,711,773,713,730,691
"Connecticut",123,177,27,143,159,399,768,872,726,449,213,44,23,29,102,49,79,79,112,115,112,67
"Maine ",13,8,12,17,25,24,30,25,30,18,11,19,17,4,6,5,5,4,0,0,0,13
"Massachusetts",95,120,94,91,110,148,119,130,110,77,62,61,94,89,147,153,114,71,72,56,67,65
"New Hampshire",55,60,61,63,42,40,28,13,14,11,7,11,7,4,7,2,4,2,3,3,2,5
"New Jersey ",874,1017,990,811,836,724,780,579,458,381,322,300,246,244,224,186,174,137,156,142,154,177
"New York ",1961,2091,1974,2083,1975,2106,1925,1691,1599,1110,806,704,573,518,389,451,355,278,299,270,242,249
"Pennsylvania ",481,545,449,373,510,435,463,441,414,367,295,222,201,196,185,166,182,128,121,114,142,109
"Rhode Island",50,51,39,48,41,40,42,36,38,24,14,16,14,17,9,7,9,7,5,6,5,1
"Vermont",68,43,38,40,12,10,14,10,5,2,". . . ",1,7,4,9,7,9,5,5,7,6,5
,,,,,,,,,,,,,,,,,,,,,,
"Midwest ",8132,7234,6774,6511,5681,5376,4953,4337,4123,3307,2861,2722,2456,2120,2280,2477,2196,1815,1662,1528,1601,1494
"Illinois ",2259,2114,2011,1680,1428,1214,1078,945,798,599,553,574,486,483,385,378,443,245,225,229,223,186
"Indiana",849,769,635,588,486,461,446,365,347,266,274,259,334,251,235,249,182,153,141,108,108,109
"Iowa",468,426,376,362,324,267,209,227,208,187,168,152,81,91,58,62,43,55,63,44,66,62
"Kansas",432,424,403,338,299,373,310,252,297,319,230,200,160,126,154,161,141,97,76,97,104,60
"Michigan",876,704,735,777,700,721,634,628,617,498,387,306,251,226,371,364,326,302,276,271,258,191
"Minnesota",286,246,185,254,184,190,189,175,173,155,140,95,100,87,66,85,57,50,48,27,40,64
"Missouri",1289,1107,994,920,757,798,631,432,379,296,283,295,240,189,123,102,32,104,75,43,49,56
"Nebraska",90,119,104,90,99,107,86,95,73,82,31,30,21,12,25,38,28,20,28,36,32,49
"North Dakota",54,30,28,28,20,17,20,12,23,14,7,12,6,6,6,13,4,1,4,4,4,0
"Ohio",1021,805,886,1073,1049,932,1022,894,961,709,554,615,602,507,670,869,815,681,635,568,633,614
"South Dakota ",119,72,75,58,47,30,58,51,63,19,45,36,42,21,42,39,18,12,21,16,11,18
"Wisconsin",389,418,342,343,288,266,270,261,184,163,189,148,133,121,145,117,107,95,70,85,73,85
,,,,,,,,,,,,,,,,,,,,,,
"South ",13674,11996,11631,13994,11377,11934,13074,12315,12107,9285,7213,7190,5346,4632,3992,4050,3346,2924,2744,2612,2282,2150
