"Bureau of Justice Statistics",,,,,,,,,,,,,,,,,,,,,,
"filename:  corpop18.csv",,,,,,,,,,,,,,,,,,,,,,
"title:  Male conditional release violators returned to State or Federal jurisdiction*",,,,,,,,,,,,,,,,,,,,,,
"data source:  National Prisoner Statistics data series (NPS-1)",,,,,,,,,,,,,,,,,,,,,,
"authors:  Coliece Rice & Paige Harrison",,,,,,,,,,,,,,,,,,,,,,
"refer questions to: askbjs@ojp.usdoj.gov      (202)307-0765",,,,,,,,,,,,,,,,,,,,,,
"coordinators:   Tracy Snell & Laura Maruschak",,,,,,,,,,,,,,,,,,,,,,
"date of version:  08/02/00",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"The numbers presented in this spreadsheet may have been revised from those previously",,,,,,,,,,,,,,,,,,,,,,
"published and, therefore, may vary from numbers available from other sources.",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"Male conditional release violators returned to State or Federal jurisdiction*:",,,,,,,,,,,,,,,,,,,,,,
,12/31/1998,12/31/1997,"12/31/96",12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985,12/31/1984,12/31/1983,12/31/1982,12/31/1981,12/31/1980,12/31/1979,12/31/1978,12/31/1977
,,,,,,,,,,,,,,,,,,,,,,
"U.S. total",190453,174369,161358,165274,158774,137128,132578,132288,125368,114569,95585,78525,67401,55996,49613,43650,37501,34356,27804,24753,22882,20995
"Federal",3358,2851,2534,2736,2964,1252,"/","/","/",1497,2585,2265,2229,2342,2298,2383,2136,1599,1528,1348,1323,1991
"State",187095,171518,158824,162538,155810,135876,132578,132288,125368,113072,93000,76260,65172,53654,47315,41267,35365,32757,26276,23405,21559,19004
,,,,,,,,,,,,,,,,,,,,,,
"Northeast",19289,17411,18653,18637,16392,14877,14567,13382,15726,14356,11582,8836,7904,6733,8344,7405,6333,6336,5518,4902,4338,3766
"Connecticut",775,657,221,495,641,3400,3660,4326,4617,2982,880,291,198,332,479,489,809,1027,583,570,336,213
"Maine",279,100,261,237,256,249,201,204,181,199,88,90,83,76,67,78,71,34,37,37,32,93
"Massachusetts",632,750,836,965,1082,1032,1229,1439,1298,1078,1159,939,796,636,499,363,410,335,364,334,257,247
"New Hampshire",338,330,321,277,249,215,171,130,125,124,94,114,77,75,56,33,54,26,15,21,23,32
"New Jersey",6229,5533,5147,4750,3656,3290,2985,2307,2097,2289,2007,1908,1731,1706,1522,1252,792,803,1151,1174,1059,972
"New York",7137,6480,7761,7350,6208,5983,4174,3070,4935,5083,4658,3278,3055,2068,4206,3597,2901,2976,2437,1951,1845,1664
"Pennsylvania",3529,3083,3606,4202,3986,390,1782,1653,2188,2434,2480,2051,1759,1612,1364,1365,1104,1001,809,742,666,454
"Rhode Island",256,244,267,253,234,211,185,177,194,146,181,135,139,151,118,135,83,56,48,28,34,51
"Vermont",114,234,233,108,80,107,180,76,91,21,35,30,66,77,33,93,109,78,74,45,86,40
,,,,,,,,,,,,,,,,,,,,,,
"Midwest",23167,21893,20157,19196,20225,18428,17607,16595,15011,14107,10871,10948,10927,10640,9810,9242,8593,9102,6189,6289,5701,4917
"Illinois",6389,5796,4948,4715,4297,3950,3802,3833,4417,3582,2074,3146,3373,3083,2907,3108,2761,3977,1601,2055,1735,1001
"Indiana",957,779,719,648,563,556,520,381,243,321,252,172,146,175,141,177,231,216,245,198,114,139
"Iowa",574,653,716,803,907,823,737,763,716,762,743,694,627,456,399,271,207,145,74,93,110,126
"Kansas",1468,1220,1209,1298,1922,1613,1365,1199,1108,951,924,873,759,660,609,640,574,404,410,338,346,361
"Michigan",4171,3717,3370,2627,3093,3440,3392,3209,2742,2483,1880,1711,1571,1885,1722,1343,1165,1105,1074,1188,1249,1089
"Minnesota",1233,990,782,904,868,791,711,608,513,528,442,382,338,351,324,326,450,428,381,416,409,335
"Missouri",3549,2953,2996,2494,2821,2115,2050,2107,1979,2156,1464,1233,1080,1057,836,643,536,403,242,217,217,237
"Nebraska",284,267,298,313,325,301,291,295,187,196,219,124,103,65,69,72,76,61,90,82,81,84
"North Dakota",143,101,86,70,75,69,63,40,49,52,31,40,49,25,21,21,25,27,25,22,30,32
"Ohio",2743,3763,3529,3844,3848,3684,3670,3272,2295,2284,2108,1796,2146,2212,2208,2008,2116,1924,1654,1346,1130,1207
"South Dakota",184,151,180,167,176,140,140,157,134,96,107,106,77,68,74,69,56,44,27,40,38,25
"Wisconsin ",1472,1503,1324,1313,1330,946,866,731,628,696,627,671,658,603,500,564,396,368,366,294,242,281
,,,,,,,,,,,,,,,,,,,,,,
"South ",53477,43513,40597,50076,52994,43151,42814,40721,36603,31363,25706,22190,19966,17480,15505,13432,12067,10685,9335,7636,6744,6596
"Alabama",655,1251,1722,1792,1737,1688,1680,1643,1745,1296,709,539,445,49,71,96,77,2,1,68,150,317
"Arkansas",1571,1535,1741,1509,942,913,1092,1162,910,870,675,759,530,582,493,413,490,446,628,556,551,275
"Delaware",487,369,335,289,181,101,91,31,62,69,21,22,13,19,19,24,29,24,16,21,6,11
"Dist.of Col.",2184,1988,1838,676,2285,1652,2245,2239,2269,1787,1709,833,617,563,348,267,320,282,281,255,225,206
"Florida",2272,2965,3484,6313,6923,5853,3906,2654,2015,836,874,882,913,1035,1279,1369,1488,2103,1605,1230,1207,1191
"Georgia",3733,3332,2826,3249,3659,3909,3930,3310,3409,3167,2219,2244,1886,1743,1671,1214,690,639,553,362,348,328
"Kentucky",1562,1890,1682,1692,1541,1384,1232,1196,1189,1161,1156,600,982,944,878,1006,832,748,621,596,486,424
"Louisiana",7897,7590,6780,5733,5365,2925,1972,2908,1049,946,878,678,410,287,196,202,169,139,158,105,111,206
"Maryland",3141,2813,1542,1359,1586,1465,1491,1362,1064,796,464,424,373,361,405,383,413,412,369,397,345,273
"Mississippi",406,325,283,253,140,106,269,445,500,265,375,481,466,485,446,420,409,375,228,199,213,175
"North Carolina",1519,2651,4194,5326,5051,4423,4103,3156,2228,1978,1338,732,501,511,635,789,1007,935,858,976,656,640
"Oklahoma",759,150,186,231,193,311,277,202,189,93,109,92,315,70,95,191,114,124,120,74,51,104
"South Carolina",1996,2082,2108,2270,2110,1801,1569,1408,1420,1540,1200,1193,1068,960,858,827,668,712,565,345,29,465
"Tennessee",3437,3851,3310,2708,2761,2461,2161,2045,1468,1546,636,731,610,1086,518,492,484,410,363,374,378,330
