"Bureau of Justice Statistics",,,,,,,,,,,,,,,,,,,,,,
"filename: corpop26.csv",,,,,,,,,,,,,,,,,,,,,,
"title: Sentenced prisoners released conditionally from State or Federal jurisdiction",,,,,,,,,,,,,,,,,,,,,,
"data source: BJS, National Prisoner Statistics data series (NPS-1)",,,,,,,,,,,,,,,,,,,,,,
"author: Paige Harrison",,,,,,,,,,,,,,,,,,,,,,
"refer questions to: askbjs@ojp.usdoj.gov      (202)307-0765",,,,,,,,,,,,,,,,,,,,,,
"coordinator:   Laura Maruschak",,,,,,,,,,,,,,,,,,,,,,
"date of version: 06/15/00",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"The numbers presented in this spreadsheet may have been revised from those previously",,,,,,,,,,,,,,,,,,,,,,
"published and, therefore, may vary from numbers available from other sources.",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"Sentenced prisoners released conditionally from State or Federal jurisdiction",,,,,,,,,,,,,,,,,,,,,,
,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985,12/31/1984,12/31/1983,12/31/1982,12/31/1981,12/31/1980,12/31/1979,12/31/1978,12/31/1977
,,,,,,,,,,,,,,,,,,,,,,
"U.S. Total ",406050,386076,369808,374483,353020,355773,357731,353774,339439,302327,253651,232871,202530,174916,166417,166345,140179,124415,122952,117135,107691,100230
"Federal ",2148,2445,3176,3747,4790,5742,"/","/","/",13136,9511,11358,10118,8748,8933,8151,7086,6431,8252,10442,9651,5248
"State ",403902,383631,366632,370736,348230,350031,357731,353774,339439,289191,244140,221513,192412,166168,157484,158194,133093,117984,114700,106693,98040,94982
,,,,,,,,,,,,,,,,,,,,,,
"Northeast ",45798,49892,47110,46625,47586,48925,51152,48477,48765,38928,33258,28308,25681,23832,21849,22366,18879,16315,17881,16900,16123,16154
"Connecticut",1104,1182,358,1173,1423,3529,6796,8136,8493,6417,3148,1098,713,781,1078,976,1807,1522,1544,1327,1136,1024
"Maine ",352,212,467,427,454,442,516,484,491,447,410,418,367,184,160,214,186,102,193,179,184,395
"Massachusetts",953,994,948,1124,1260,1408,1400,1576,2056,1706,1674,1570,1643,1302,1393,1361,879,796,834,956,1007,1023
"New Hampshire",768,729,738,809,601,669,438,427,331,277,232,192,188,162,139,200,191,167,178,146,166,206
"New Jersey ",9654,11519,11122,9344,9634,9242,10847,7961,7581,5816,5441,4681,4566,4480,3826,4536,3178,2819,3616,3307,3381,3165
"New York ",24197,26262,26057,26895,25274,25825,23656,22643,22935,18729,17269,15563,13498,12362,10893,10924,8905,7536,8192,7741,6989,7334
"Pennsylvania ",7285,7195,5662,5604,7908,6738,6498,6394,5875,4905,4382,4144,4083,4016,3779,3514,3231,2868,2811,2839,2821,2663
"Rhode Island",877,863,793,852,718,782,779,605,654,412,412,387,407,353,362,352,266,200,206,166,173,172
"Vermont",608,936,965,397,314,290,222,251,349,219,290,255,216,192,219,289,236,305,307,239,266,172
,,,,,,,,,,,,,,,,,,,,,,
"Midwest ",81381,72344,69498,69882,64746,64492,62082,58062,53324,45284,39909,37476,35205,31457,35433,38171,34650,29722,28507,26627,26123,25216
"Illinois ",22662,22473,21428,21439,19648,17457,16562,15877,13544,9802,8824,9467,8842,8290,7665,8151,8895,6199,6002,5919,6489,5230
"Indiana",8603,8324,7540,6697,5747,5632,5788,5246,4589,4121,4250,3981,4153,3616,3818,3683,3418,2789,2406,1932,2111,2411
"Iowa",3366,3033,3054,3059,3040,2803,2600,2520,2334,2128,2229,2143,1803,1763,1533,1487,1002,835,581,636,682,585
"Kansas",3910,3692,3292,3218,3217,4003,3412,3176,3303,3490,2707,1963,1659,1630,1534,1641,1893,1533,1397,1609,1465,1329
"Michigan",10500,8758,9463,9078,8337,9847,9219,9248,8871,7363,5613,4471,4005,3281,5943,6110,5061,4754,4590,4838,4524,4430
"Minnesota",3544,2990,2641,2769,2539,2396,2316,2092,2127,1912,1799,1580,1390,1327,1289,1286,1167,1088,1085,892,1033,960
"Missouri",10636,9520,8693,8949,8217,8656,7914,6528,5868,5710,4905,4428,3799,2835,2716,2602,1928,1554,1292,981,994,981
"Nebraska",702,763,819,718,855,841,812,876,773,647,646,499,315,273,380,372,357,303,303,399,427,442
"North Dakota",499,354,311,313,237,230,226,239,238,257,195,209,219,204,181,209,168,165,127,136,149,115
"Ohio",11643,6989,7374,8262,8508,7990,9248,8345,8441,6846,5826,5991,6216,5908,7761,10084,8576,8518,9018,7712,6693,7071
"South Dakota ",793,610,555,507,457,475,490,483,551,378,509,400,458,319,352,331,263,243,184,167,207,218
"Wisconsin",4523,4838,4328,4873,3944,4162,3495,3432,2685,2630,2406,2344,2346,2011,2261,2215,1922,1741,1522,1406,1349,1444
,,,,,,,,,,,,,,,,,,,,,,
"South ",123119,116211,119320,129875,120729,129305,139083,138458,137616,115545,93478,90220,79076,67928,63153,64179,54835,50174,47517,44348,38203,36196
"Alabama",4420,5318,4745,4340,4475,4752,5100,4477,3644,3872,3596,2068,1810,1930,1885,1478,1569,1832,2320,1951,1577,832
"Arkansas",4854,3980,3889,3705,3453,3093,3027,3165,2419,2525,2310,2004,1919,1849,1691,1626,1493,1780,1868,1493,1435,1563
"Delaware ",454,500,538,543,552,505,514,540,638,613,604,519,470,439,434,422,342,367,311,242,231,277
"Dist. of Columbia",3284,3667,3516,2341,4471,2166,2006,2136,1152,1127,1153,1008,883,805,886,791,688,797,878,1004,1053,1126
"Florida",8674,9018,8336,7973,18808,19568,21680,21347,25806,19463,10957,10261,5831,3020,3870,5332,4627,5735,6276,8033,4857,4748
"Georgia ",8602,9865,10837,9979,7585,10526,12486,12849,12945,11519,6706,6786,7091,6221,6030,5816,5138,2601,4160,2218,3512,2962
"Kentucky ",3739,3247,3783,3142,3426,3364,3252,2624,2445,2131,2359,1858,2201,2316,2379,2489,2634,2586,2872,2265,2583,2293
"Louisiana",13179,12440,11756,11092,9980,9484,8811,5651,5381,4865,3842,3789,2782,2194,1662,706,683,707,380,405,468,567
"Maryland ",9205,9119,7895,7946,7754,7403,7099,6558,5866,4793,4331,3975,3629,3558,3108,2932,2648,2880,3330,3328,2930,2847
"Mississippi",2193,2374,1988,1606,1648,2207,2290,2261,2364,2148,1820,1997,1925,1968,1742,2087,1693,1707,1563,1304,763,852
"North Carolina ",6560,8401,11288,12905,21492,23579,22554,20503,16412,14363,11004,9062,7038,5708,5232,6776,6733,6890,5792,5497,5725,3454
"Oklahoma",3104,3638,2684,2675,2967,2709,2877,3282,3260,2654,1233,1645,1273,924,1288,1394,1204,1013,1006,1229,837,1410
