"Bureau of Justice Statistics",,,,,,,,,,,,,,,,,,,,,,
"filename: corpop28.csv",,,,,,,,,,,,,,,,,,,,,,
"title: Sentenced male prisoners released conditionally from State or Federal jurisdiction",,,,,,,,,,,,,,,,,,,,,,
"data source: BJS, National Prisoner Statistics data series (NPS-1)",,,,,,,,,,,,,,,,,,,,,,
"author: Paige Harrison",,,,,,,,,,,,,,,,,,,,,,
"refer questions to: askbjs@ojp.usdoj.gov      (202)307-0765",,,,,,,,,,,,,,,,,,,,,,
"coordinator:   Laura Maruschak",,,,,,,,,,,,,,,,,,,,,,
"date of version: 06/15/00",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"The numbers presented in this spreadsheet may have been revised from those previously",,,,,,,,,,,,,,,,,,,,,,
"published and, therefore, may vary from numbers available from other sources.",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"Sentenced male prisoners released conditionally from State or Federal jurisdiction",,,,,,,,,,,,,,,,,,,,,,
,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985,12/31/1984,12/31/1983,12/31/1982,12/31/1981,12/31/1980,12/31/1979,12/31/1978,12/31/1977
,,,,,,,,,,,,,,,,,,,,,,
"U.S. Total ",364799,348158,334782,338777,321962,324873,326546,323534,311150,278935,235279,215655,188983,163486,156078,155978,131701,117220,116184,110761,101580,94668
"Federal ",2050,2361,3053,3581,4574,5411,"/","/","/",11942,8656,10329,9248,8027,8232,7334,6563,6024,7907,10011,9133,4957
"State ",362749,345797,331729,335196,317388,319462,326546,323534,311150,266993,226623,205326,179735,155459,147846,148644,125138,111196,108277,100750,92447,89711
,,,,,,,,,,,,,,,,,,,,,,
"Northeast ",42078,45780,43426,42956,43876,44999,46983,44680,45371,36489,31528,26930,24499,22727,20771,21340,17948,15604,17108,16187,15393,15463
"Connecticut",981,1005,331,1030,1264,3130,6028,7264,7767,5968,2935,1054,690,752,976,927,1728,1443,1432,1212,1024,957
"Maine ",339,204,455,410,429,418,486,459,461,429,399,399,350,180,154,209,181,98,193,179,184,382
"Massachusetts",858,874,854,1033,1150,1260,1281,1446,1946,1629,1612,1509,1549,1213,1246,1208,765,725,762,900,940,958
"New Hampshire",713,669,677,746,559,629,410,414,317,266,225,181,181,158,132,198,187,165,175,143,164,201
"New Jersey ",8780,10502,10132,8533,8798,8518,10067,7382,7123,5435,5119,4381,4320,4236,3602,4350,3004,2682,3460,3165,3227,2988
"New York ",22236,24171,24083,24812,23299,23719,21731,20952,21336,17619,16463,14859,12925,11844,10504,10473,8550,7258,7893,7471,6747,7085
"Pennsylvania ",6804,6650,5213,5231,7398,6303,6035,5953,5461,4538,4087,3922,3882,3820,3594,3348,3049,2740,2690,2725,2679,2554
"Rhode Island",827,812,754,804,677,742,737,569,616,388,398,371,393,336,353,345,257,193,201,160,168,171
"Vermont",540,893,927,357,302,280,208,241,344,217,290,254,209,188,210,282,227,300,302,232,260,167
,,,,,,,,,,,,,,,,,,,,,,
"Midwest ",73249,65110,62724,63371,59065,59116,57129,53725,49201,41977,37048,34754,32749,29337,33153,35694,32454,27907,26845,25099,24522,23722
"Illinois ",20403,20359,19417,19759,18220,16243,15484,14932,12746,9203,8271,8893,8356,7807,7280,7773,8452,5954,5777,5690,6266,5044
